strategy_id,strategy_name,strategy_type,wave,symbol,sharpe,sortino,total_return,max_drawdown,win_rate,total_trades,profit_factor,period
ALPHA_VWAP_002,VWAP Mean Reversion,MEAN_REV,1,HINDALCO,-0.9188329168676128,-0.975099617330076,-0.20951886476023207,0.23673992145837075,0.4625,160,0.8140801387224997,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,HDFCBANK,-4.942889809500356,-4.602987616728765,-0.11555378833602337,0.1257387831902779,0.4,35,0.246626010899336,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,SBIN,-3.103713653846343,-2.4279538722060012,-0.2444471498095886,0.2562769043941921,0.2553191489361702,47,0.2982352601263709,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,WIPRO,-0.09519875865183704,-0.08255114644163349,-0.022727880106559795,0.09841991125663954,0.42857142857142855,84,0.9714053181072978,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,NTPC,-2.20656093801715,-1.3985271458329085,-0.2486849339712902,0.27504439388295887,0.3620689655172414,58,0.43836172304284327,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,NESTLEIND,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,ITC,-1.3959214500433652,-0.6577663422111233,-0.10060107623569581,0.10668633167340585,0.4117647058823529,34,0.49673215995988507,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,MARUTI,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,TATAMOTORS,-0.8683742092119137,-0.6214808224026619,-0.13704123229468124,0.27161952265327294,0.4,70,0.7473984942306876,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,SUNPHARMA,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,DRREDDY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,BAJFINANCE,-3.3406767468967384,-2.8526732124299383,-0.1409359685188193,0.1409359685188193,0.25,28,0.3241489096561475,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,TATASTEEL,-1.1289317518247743,-1.1876100983625577,-0.1769331535841262,0.2587523794541959,0.37333333333333335,75,0.6941010972849079,1Y
ALPHA_BCS_007,Bull Call Spread,DIRECTIONAL,1,HINDALCO,-0.09036564789171891,-0.09695257829325213,-0.02649809916075485,0.13449777069143407,0.4742268041237113,97,0.9754390292292574,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,HDFCBANK,-1.47327288020619,-1.47327288020619,-0.003466967501242202,0.0038676844783714914,0.5,2,0.10400870179670788,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,ICICIBANK,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,SBIN,1.2122686263852105,1.2226056214749477,0.06134778859058376,0.019661959506114577,0.5,20,2.3835531328184794,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,TCS,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,INFY,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,WIPRO,-1.6561684221657786,-0.4220565038699514,-0.07204073605597827,0.07204073605597827,0.2727272727272727,11,0.18477872600000927,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,RELIANCE,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,NTPC,0.524483569654977,0.28570914864773034,0.03695543260146339,0.027050235530793033,0.45454545454545453,11,1.5607609885150886,1Y
ALPHA_BREAKOUT_101,Swing Breakout,MOMENTUM,1,HINDUNILVR,0.0,0.0,0.0,0.0,0.0,0,0.0,1Y
